time,sales,transactions
2022-04-24 11:15:00,538.71,4
2022-04-24 11:30:00,227.03,5
2022-04-24 11:45:00,112.18,4
2022-04-24 12:00:00,422.40999999999997,6
2022-04-24 12:15:00,817.4300000000001,6
2022-04-24 12:30:00,634.15,6
2022-04-24 12:45:00,624.94,6
2022-04-24 13:00:00,630.55,8
2022-04-24 13:15:00,413.32,7
2022-04-24 13:30:00,598.4,8
2022-04-24 13:45:00,954.4,7
2022-04-24 14:00:00,792.55,6
2022-04-24 14:15:00,725.4200000000001,6
2022-04-24 14:30:00,564.8,7
2022-04-24 14:45:00,354.72999999999996,6
2022-04-24 15:00:00,437.0,4
2022-04-24 15:15:00,549.9300000000001,5
2022-04-24 15:30:00,370.95000000000005,4
2022-04-24 15:45:00,426.30999999999995,5
2022-04-24 16:00:00,443.75,4
2022-04-24 16:15:00,342.44,5
2022-04-24 16:30:00,420.83,4
2022-04-24 16:45:00,528.2,5
2022-04-24 17:00:00,853.33,6
2022-04-24 17:15:00,427.95000000000005,5
2022-04-24 17:30:00,830.88,7
2022-04-24 17:45:00,720.4000000000001,6
2022-04-24 18:00:00,449.39,7
2022-04-24 18:15:00,621.54,7
2022-04-24 18:30:00,851.71,8
2022-04-24 18:45:00,904.34,7
2022-04-24 19:00:00,1145.92,9
2022-04-24 19:15:00,869.22,9
2022-04-24 19:30:00,1182.87,9
2022-04-24 19:45:00,923.04,9
2022-04-24 20:00:00,1020.83,9
2022-04-24 20:15:00,769.0,9
2022-04-24 20:30:00,1014.47,9
2022-04-24 20:45:00,942.06,9
2022-04-24 21:00:00,840.54,6
2022-04-24 21:15:00,453.94,6
2022-04-24 21:30:00,477.72,6
2022-04-24 21:45:00,760.6,6
2022-04-24 22:00:00,337.15999999999997,3
2022-04-24 22:15:00,371.90999999999997,3
2022-04-24 22:30:00,296.75,3
2022-04-24 22:45:00,437.28999999999996,4
2022-04-24 23:00:00,127.73,1
2022-04-24 23:15:00,0.0,0
2022-04-24 23:30:00,0.0,0
2022-04-24 23:45:00,0.0,0
2022-04-25 00:00:00,0.0,0
2022-04-25 00:15:00,0.0,0
2022-04-25 00:30:00,0.0,0
2022-04-25 00:45:00,0.0,0
2022-04-25 01:00:00,0.0,0
2022-04-25 01:15:00,0.0,0
2022-04-25 01:30:00,0.0,0
2022-04-25 01:45:00,0.0,0
2022-04-25 02:00:00,0.0,0
2022-04-25 02:15:00,0.0,0
2022-04-25 02:30:00,0.0,0
2022-04-25 02:45:00,0.0,0
2022-04-25 03:00:00,0.0,0
2022-04-25 03:15:00,0.0,0
2022-04-25 03:30:00,0.0,0
2022-04-25 03:45:00,0.0,0
2022-04-25 04:00:00,0.0,0
2022-04-25 04:15:00,0.0,0
2022-04-25 04:30:00,0.0,0
2022-04-25 04:45:00,0.0,0
2022-04-25 05:00:00,0.0,0
2022-04-25 05:15:00,0.0,0
2022-04-25 05:30:00,0.0,0
2022-04-25 05:45:00,0.0,0
2022-04-25 06:00:00,0.0,0
2022-04-25 06:15:00,0.0,0
2022-04-25 06:30:00,0.0,0
2022-04-25 06:45:00,0.0,0
2022-04-25 07:00:00,0.0,0
2022-04-25 07:15:00,0.0,0
2022-04-25 07:30:00,0.0,0
2022-04-25 07:45:00,0.0,0
2022-04-25 08:00:00,0.0,0
2022-04-25 08:15:00,0.0,0
2022-04-25 08:30:00,0.0,0
2022-04-25 08:45:00,0.0,0
2022-04-25 09:00:00,0.0,0
2022-04-25 09:15:00,0.0,0
2022-04-25 09:30:00,0.0,0
2022-04-25 09:45:00,0.0,0
2022-04-25 10:00:00,92.75,2
2022-04-25 10:15:00,177.22,2
2022-04-25 10:30:00,226.31,3
2022-04-25 10:45:00,339.87,2
2022-04-25 11:00:00,249.18,4
2022-04-25 11:15:00,437.08000000000004,3
2022-04-25 11:30:00,536.83,4
2022-04-25 11:45:00,387.59999999999997,3
2022-04-25 12:00:00,507.12,5
2022-04-25 12:15:00,418.81,5
2022-04-25 12:30:00,454.47,5
2022-04-25 12:45:00,449.6,5
2022-04-25 13:00:00,630.96,5
2022-04-25 13:15:00,570.42,6
2022-04-25 13:30:00,531.85,6
2022-04-25 13:45:00,617.3199999999999,6
2022-04-25 14:00:00,554.4300000000001,5
2022-04-25 14:15:00,665.71,5
2022-04-25 14:30:00,559.29,5
2022-04-25 14:45:00,567.95,5
2022-04-25 15:00:00,192.56,3
2022-04-25 15:15:00,366.35,4
2022-04-25 15:30:00,400.13,4
2022-04-25 15:45:00,141.98,3
2022-04-25 16:00:00,394.23,4
2022-04-25 16:15:00,243.26,3
2022-04-25 16:30:00,341.08,4
2022-04-25 16:45:00,348.84000000000003,3
2022-04-25 17:00:00,487.38,5
2022-04-25 17:15:00,370.27,5
2022-04-25 17:30:00,461.12,5
2022-04-25 17:45:00,252.81,4
2022-04-25 18:00:00,672.8,6
2022-04-25 18:15:00,717.01,6
2022-04-25 18:30:00,457.97999999999996,6
2022-04-25 18:45:00,482.61,6
2022-04-25 19:00:00,957.09,8
2022-04-25 19:15:00,729.96,7
2022-04-25 19:30:00,752.54,7
2022-04-25 19:45:00,340.81,7
2022-04-25 20:00:00,71.74,1
2022-04-25 20:15:00,0.0,0
2022-04-25 20:30:00,0.0,0
2022-04-25 20:45:00,0.0,0
2022-04-25 21:00:00,0.0,0
2022-04-25 21:15:00,0.0,0
2022-04-25 21:30:00,0.0,0
2022-04-25 21:45:00,0.0,0
2022-04-25 22:00:00,0.0,0
2022-04-25 22:15:00,0.0,0
2022-04-25 22:30:00,0.0,0
2022-04-25 22:45:00,0.0,0
2022-04-25 23:00:00,0.0,0
2022-04-25 23:15:00,0.0,0
2022-04-25 23:30:00,0.0,0
2022-04-25 23:45:00,0.0,0
2022-04-26 00:00:00,0.0,0
2022-04-26 00:15:00,0.0,0
2022-04-26 00:30:00,0.0,0
2022-04-26 00:45:00,0.0,0
2022-04-26 01:00:00,0.0,0
2022-04-26 01:15:00,0.0,0
2022-04-26 01:30:00,0.0,0
2022-04-26 01:45:00,0.0,0
2022-04-26 02:00:00,0.0,0
2022-04-26 02:15:00,0.0,0
2022-04-26 02:30:00,0.0,0
2022-04-26 02:45:00,0.0,0
2022-04-26 03:00:00,0.0,0
2022-04-26 03:15:00,0.0,0
2022-04-26 03:30:00,0.0,0
2022-04-26 03:45:00,0.0,0
2022-04-26 04:00:00,0.0,0
2022-04-26 04:15:00,0.0,0
2022-04-26 04:30:00,0.0,0
2022-04-26 04:45:00,0.0,0
2022-04-26 05:00:00,0.0,0
2022-04-26 05:15:00,0.0,0
2022-04-26 05:30:00,0.0,0
2022-04-26 05:45:00,0.0,0
2022-04-26 06:00:00,0.0,0
2022-04-26 06:15:00,0.0,0
2022-04-26 06:30:00,0.0,0
2022-04-26 06:45:00,0.0,0
2022-04-26 07:00:00,0.0,0
2022-04-26 07:15:00,0.0,0
2022-04-26 07:30:00,0.0,0
2022-04-26 07:45:00,0.0,0
2022-04-26 08:00:00,146.01,1
2022-04-26 08:15:00,14.4,1
2022-04-26 08:30:00,189.17,2
2022-04-26 08:45:00,173.28,1
2022-04-26 09:00:00,279.13,3
2022-04-26 09:15:00,339.32,3
2022-04-26 09:30:00,202.73,3
2022-04-26 09:45:00,405.32,3
2022-04-26 10:00:00,282.62,3
2022-04-26 10:15:00,262.72,3
2022-04-26 10:30:00,169.24,3
2022-04-26 10:45:00,255.95,2
2022-04-26 11:00:00,304.85,5
2022-04-26 11:15:00,539.74,5
2022-04-26 11:30:00,496.63,4
2022-04-26 11:45:00,317.58000000000004,4
2022-04-26 12:00:00,514.27,6
2022-04-26 12:15:00,533.1,6
2022-04-26 12:30:00,710.79,6
2022-04-26 12:45:00,773.62,6
2022-04-26 13:00:00,761.1,8
2022-04-26 13:15:00,685.49,7
2022-04-26 13:30:00,840.01,8
2022-04-26 13:45:00,746.11,7
2022-04-26 14:00:00,752.63,7
2022-04-26 14:15:00,730.95,6
2022-04-26 14:30:00,454.39,6
2022-04-26 14:45:00,585.4300000000001,6
2022-04-26 15:00:00,316.78,4
2022-04-26 15:15:00,495.78999999999996,5
2022-04-26 15:30:00,505.64,4
2022-04-26 15:45:00,460.55,5
2022-04-26 16:00:00,468.44,4
2022-04-26 16:15:00,633.1800000000001,5
2022-04-26 16:30:00,215.24,4
2022-04-26 16:45:00,414.43,5
2022-04-26 17:00:00,335.04,6
2022-04-26 17:15:00,306.36,6
2022-04-26 17:30:00,564.66,6
2022-04-26 17:45:00,604.27,6
2022-04-26 18:00:00,1001.5,7
2022-04-26 18:15:00,893.29,8
2022-04-26 18:30:00,820.53,7
2022-04-26 18:45:00,575.75,8
2022-04-26 19:00:00,1001.73,8
2022-04-26 19:15:00,857.4,9
2022-04-26 19:30:00,1153.94,9
2022-04-26 19:45:00,587.5,9
2022-04-26 20:00:00,102.11,1
2022-04-26 20:15:00,0.0,0
2022-04-26 20:30:00,0.0,0
2022-04-26 20:45:00,0.0,0
2022-04-26 21:00:00,0.0,0
2022-04-26 21:15:00,0.0,0
2022-04-26 21:30:00,0.0,0
2022-04-26 21:45:00,0.0,0
2022-04-26 22:00:00,0.0,0
2022-04-26 22:15:00,0.0,0
2022-04-26 22:30:00,0.0,0
2022-04-26 22:45:00,0.0,0
2022-04-26 23:00:00,0.0,0
2022-04-26 23:15:00,0.0,0
2022-04-26 23:30:00,0.0,0
2022-04-26 23:45:00,0.0,0
2022-04-27 00:00:00,0.0,0
2022-04-27 00:15:00,0.0,0
2022-04-27 00:30:00,0.0,0
2022-04-27 00:45:00,0.0,0
2022-04-27 01:00:00,0.0,0
2022-04-27 01:15:00,0.0,0
2022-04-27 01:30:00,0.0,0
2022-04-27 01:45:00,0.0,0
2022-04-27 02:00:00,0.0,0
2022-04-27 02:15:00,0.0,0
2022-04-27 02:30:00,0.0,0
2022-04-27 02:45:00,0.0,0
2022-04-27 03:00:00,0.0,0
2022-04-27 03:15:00,0.0,0
2022-04-27 03:30:00,0.0,0
2022-04-27 03:45:00,0.0,0
2022-04-27 04:00:00,0.0,0
2022-04-27 04:15:00,0.0,0
2022-04-27 04:30:00,0.0,0
2022-04-27 04:45:00,0.0,0
2022-04-27 05:00:00,0.0,0
2022-04-27 05:15:00,0.0,0
2022-04-27 05:30:00,0.0,0
2022-04-27 05:45:00,0.0,0
2022-04-27 06:00:00,0.0,0
2022-04-27 06:15:00,0.0,0
2022-04-27 06:30:00,0.0,0
2022-04-27 06:45:00,0.0,0
2022-04-27 07:00:00,0.0,0
2022-04-27 07:15:00,0.0,0
2022-04-27 07:30:00,0.0,0
2022-04-27 07:45:00,0.0,0
2022-04-27 08:00:00,153.55,1
2022-04-27 08:15:00,52.93,1
2022-04-27 08:30:00,111.84,2
2022-04-27 08:45:00,156.08,1
2022-04-27 09:00:00,187.16,2
2022-04-27 09:15:00,324.69,3
2022-04-27 09:30:00,267.96,3
2022-04-27 09:45:00,333.97,2
2022-04-27 10:00:00,313.38,3
2022-04-27 10:15:00,410.63,3
2022-04-27 10:30:00,108.56,2
2022-04-27 10:45:00,273.62,3
2022-04-27 11:00:00,396.4,4
2022-04-27 11:15:00,403.07,4
2022-04-27 11:30:00,576.31,4
2022-04-27 11:45:00,375.38,4
2022-04-27 12:00:00,751.6,6
2022-04-27 12:15:00,334.21,5
2022-04-27 12:30:00,572.24,5
2022-04-27 12:45:00,668.29,6
2022-04-27 13:00:00,363.90999999999997,6
2022-04-27 13:15:00,507.57000000000005,7
2022-04-27 13:30:00,770.5,7
2022-04-27 13:45:00,591.84,7
2022-04-27 14:00:00,395.47,5
2022-04-27 14:15:00,591.63,5
2022-04-27 14:30:00,585.84,6
2022-04-27 14:45:00,390.09,5
2022-04-27 15:00:00,454.81,4
2022-04-27 15:15:00,307.97,4
2022-04-27 15:30:00,535.81,4
2022-04-27 15:45:00,391.65999999999997,4
2022-04-27 16:00:00,284.84000000000003,4
2022-04-27 16:15:00,506.78999999999996,4
2022-04-27 16:30:00,640.6800000000001,5
2022-04-27 16:45:00,300.51,4
2022-04-27 17:00:00,447.66,5
2022-04-27 17:15:00,642.89,5
2022-04-27 17:30:00,374.24,6
2022-04-27 17:45:00,402.35,5
2022-04-27 18:00:00,589.15,6
2022-04-27 18:15:00,551.57,7
2022-04-27 18:30:00,501.96000000000004,7
2022-04-27 18:45:00,570.9300000000001,7
2022-04-27 19:00:00,608.71,8
2022-04-27 19:15:00,500.68,8
2022-04-27 19:30:00,940.74,8
2022-04-27 19:45:00,932.36,8
2022-04-27 20:00:00,158.51,1
2022-04-27 20:15:00,0.0,0
2022-04-27 20:30:00,0.0,0
2022-04-27 20:45:00,0.0,0
2022-04-27 21:00:00,0.0,0
2022-04-27 21:15:00,0.0,0
2022-04-27 21:30:00,0.0,0
2022-04-27 21:45:00,0.0,0
2022-04-27 22:00:00,0.0,0
2022-04-27 22:15:00,0.0,0
2022-04-27 22:30:00,0.0,0
2022-04-27 22:45:00,0.0,0
2022-04-27 23:00:00,0.0,0
2022-04-27 23:15:00,0.0,0
2022-04-27 23:30:00,0.0,0
2022-04-27 23:45:00,0.0,0
2022-04-28 00:00:00,0.0,0
2022-04-28 00:15:00,0.0,0
2022-04-28 00:30:00,0.0,0
2022-04-28 00:45:00,0.0,0
2022-04-28 01:00:00,0.0,0
2022-04-28 01:15:00,0.0,0
2022-04-28 01:30:00,0.0,0
2022-04-28 01:45:00,0.0,0
2022-04-28 02:00:00,0.0,0
2022-04-28 02:15:00,0.0,0
2022-04-28 02:30:00,0.0,0
2022-04-28 02:45:00,0.0,0
2022-04-28 03:00:00,0.0,0
2022-04-28 03:15:00,0.0,0
2022-04-28 03:30:00,0.0,0
2022-04-28 03:45:00,0.0,0
2022-04-28 04:00:00,0.0,0
2022-04-28 04:15:00,0.0,0
2022-04-28 04:30:00,0.0,0
2022-04-28 04:45:00,0.0,0
2022-04-28 05:00:00,0.0,0
2022-04-28 05:15:00,0.0,0
2022-04-28 05:30:00,0.0,0
2022-04-28 05:45:00,0.0,0
2022-04-28 06:00:00,0.0,0
2022-04-28 06:15:00,0.0,0
2022-04-28 06:30:00,0.0,0
2022-04-28 06:45:00,0.0,0
2022-04-28 07:00:00,0.0,0
2022-04-28 07:15:00,0.0,0
2022-04-28 07:30:00,0.0,0
2022-04-28 07:45:00,0.0,0
2022-04-28 08:00:00,128.27,1
2022-04-28 08:15:00,181.05,2
2022-04-28 08:30:00,14.99,1
2022-04-28 08:45:00,254.74,2
2022-04-28 09:00:00,272.58,3
2022-04-28 09:15:00,449.91999999999996,3
2022-04-28 09:30:00,453.96999999999997,4
2022-04-28 09:45:00,471.1,3
2022-04-28 10:00:00,464.07000000000005,3
2022-04-28 10:15:00,393.44,4
2022-04-28 10:30:00,174.82999999999998,3
2022-04-28 10:45:00,356.78000000000003,3
2022-04-28 11:00:00,360.78000000000003,5
2022-04-28 11:15:00,533.5699999999999,5
2022-04-28 11:30:00,573.73,5
2022-04-28 11:45:00,385.63,5
2022-04-28 12:00:00,337.96000000000004,6
2022-04-28 12:15:00,567.04,7
2022-04-28 12:30:00,655.29,6
2022-04-28 12:45:00,744.08,7
2022-04-28 13:00:00,744.53,8
2022-04-28 13:15:00,888.23,8
2022-04-28 13:30:00,992.7,8
2022-04-28 13:45:00,660.2,9
2022-04-28 14:00:00,858.05,7
2022-04-28 14:15:00,403.46999999999997,6
2022-04-28 14:30:00,778.51,7
2022-04-28 14:45:00,384.53000000000003,6
2022-04-28 15:00:00,456.93,5
2022-04-28 15:15:00,272.08000000000004,5
2022-04-28 15:30:00,670.78,5
2022-04-28 15:45:00,355.96,5
2022-04-28 16:00:00,562.4499999999999,5
2022-04-28 16:15:00,731.83,5
2022-04-28 16:30:00,644.53,5
2022-04-28 16:45:00,607.4200000000001,5
2022-04-28 17:00:00,786.4399999999999,7
2022-04-28 17:15:00,558.51,6
2022-04-28 17:30:00,1083.62,7
2022-04-28 17:45:00,484.44,6
2022-04-28 18:00:00,953.8,9
2022-04-28 18:15:00,651.6999999999999,8
2022-04-28 18:30:00,856.14,8
2022-04-28 18:45:00,563.86,8
2022-04-28 19:00:00,1117.04,10
2022-04-28 19:15:00,712.33,10
2022-04-28 19:30:00,1013.04,10
2022-04-28 19:45:00,1062.82,10
2022-04-28 20:00:00,166.63,1
2022-04-28 20:15:00,0.0,0
2022-04-28 20:30:00,0.0,0
2022-04-28 20:45:00,0.0,0
2022-04-28 21:00:00,0.0,0
2022-04-28 21:15:00,0.0,0
2022-04-28 21:30:00,0.0,0
2022-04-28 21:45:00,0.0,0
2022-04-28 22:00:00,0.0,0
2022-04-28 22:15:00,0.0,0
2022-04-28 22:30:00,0.0,0
2022-04-28 22:45:00,0.0,0
2022-04-28 23:00:00,0.0,0
2022-04-28 23:15:00,0.0,0
2022-04-28 23:30:00,0.0,0
2022-04-28 23:45:00,0.0,0
2022-04-29 00:00:00,0.0,0
2022-04-29 00:15:00,0.0,0
2022-04-29 00:30:00,0.0,0
2022-04-29 00:45:00,0.0,0
2022-04-29 01:00:00,0.0,0
2022-04-29 01:15:00,0.0,0
2022-04-29 01:30:00,0.0,0
2022-04-29 01:45:00,0.0,0
2022-04-29 02:00:00,0.0,0
2022-04-29 02:15:00,0.0,0
2022-04-29 02:30:00,0.0,0
2022-04-29 02:45:00,0.0,0
2022-04-29 03:00:00,0.0,0
2022-04-29 03:15:00,0.0,0
2022-04-29 03:30:00,0.0,0
2022-04-29 03:45:00,0.0,0
2022-04-29 04:00:00,0.0,0
2022-04-29 04:15:00,0.0,0
2022-04-29 04:30:00,0.0,0
2022-04-29 04:45:00,0.0,0
2022-04-29 05:00:00,0.0,0
2022-04-29 05:15:00,0.0,0
2022-04-29 05:30:00,0.0,0
2022-04-29 05:45:00,0.0,0
2022-04-29 06:00:00,0.0,0
2022-04-29 06:15:00,0.0,0
2022-04-29 06:30:00,0.0,0
2022-04-29 06:45:00,0.0,0
2022-04-29 07:00:00,0.0,0
2022-04-29 07:15:00,0.0,0
2022-04-29 07:30:00,0.0,0
2022-04-29 07:45:00,0.0,0
2022-04-29 08:00:00,137.5,1
2022-04-29 08:15:00,57.57000000000001,2
2022-04-29 08:30:00,193.4,2
2022-04-29 08:45:00,170.81,1
2022-04-29 09:00:00,443.90999999999997,4
2022-04-29 09:15:00,472.23,4
2022-04-29 09:30:00,493.1,3
2022-04-29 09:45:00,448.37,4
2022-04-29 10:00:00,205.98000000000002,3
2022-04-29 10:15:00,581.8399999999999,4
2022-04-29 10:30:00,500.25,4
2022-04-29 10:45:00,167.19,3
2022-04-29 11:00:00,543.86,5
2022-04-29 11:15:00,628.5600000000001,6
2022-04-29 11:30:00,467.87,5
2022-04-29 11:45:00,560.04,6
2022-04-29 12:00:00,598.72,7
2022-04-29 12:15:00,667.05,7
2022-04-29 12:30:00,926.28,7
2022-04-29 12:45:00,786.32,8
2022-04-29 13:00:00,612.6,8
2022-04-29 13:15:00,836.81,9
2022-04-29 13:30:00,981.69,9
2022-04-29 13:45:00,1070.37,9
2022-04-29 14:00:00,939.42,8
2022-04-29 14:15:00,745.95,7
2022-04-29 14:30:00,771.67,7
2022-04-29 14:45:00,949.72,7
2022-04-29 15:00:00,445.58000000000004,5
2022-04-29 15:15:00,497.96,6
2022-04-29 15:30:00,468.7,5
2022-04-29 15:45:00,858.88,6
2022-04-29 16:00:00,495.11,5
2022-04-29 16:15:00,360.71999999999997,5
2022-04-29 16:30:00,569.3100000000001,6
2022-04-29 16:45:00,593.31,5
2022-04-29 17:00:00,574.5600000000001,7
2022-04-29 17:15:00,606.92,7
2022-04-29 17:30:00,1027.1,8
2022-04-29 17:45:00,848.19,7
2022-04-29 18:00:00,777.5,9
2022-04-29 18:15:00,710.73,9
2022-04-29 18:30:00,642.75,9
2022-04-29 18:45:00,798.1800000000001,9
2022-04-29 19:00:00,826.27,10
2022-04-29 19:15:00,933.6700000000001,11
2022-04-29 19:30:00,1087.76,11
2022-04-29 19:45:00,1171.8999999999999,11
2022-04-29 20:00:00,59.55,1
2022-04-29 20:15:00,0.0,0
2022-04-29 20:30:00,0.0,0
2022-04-29 20:45:00,0.0,0
2022-04-29 21:00:00,0.0,0
2022-04-29 21:15:00,0.0,0
2022-04-29 21:30:00,0.0,0
2022-04-29 21:45:00,0.0,0
2022-04-29 22:00:00,0.0,0
2022-04-29 22:15:00,0.0,0
2022-04-29 22:30:00,0.0,0
2022-04-29 22:45:00,0.0,0
2022-04-29 23:00:00,0.0,0
2022-04-29 23:15:00,0.0,0
2022-04-29 23:30:00,0.0,0
2022-04-29 23:45:00,0.0,0
2022-04-30 00:00:00,0.0,0
2022-04-30 00:15:00,0.0,0
2022-04-30 00:30:00,0.0,0
2022-04-30 00:45:00,0.0,0
2022-04-30 01:00:00,0.0,0
2022-04-30 01:15:00,0.0,0
2022-04-30 01:30:00,0.0,0
2022-04-30 01:45:00,0.0,0
2022-04-30 02:00:00,0.0,0
2022-04-30 02:15:00,0.0,0
2022-04-30 02:30:00,0.0,0
2022-04-30 02:45:00,0.0,0
2022-04-30 03:00:00,0.0,0
2022-04-30 03:15:00,0.0,0
2022-04-30 03:30:00,0.0,0
2022-04-30 03:45:00,0.0,0
2022-04-30 04:00:00,0.0,0
2022-04-30 04:15:00,0.0,0
2022-04-30 04:30:00,0.0,0
2022-04-30 04:45:00,0.0,0
2022-04-30 05:00:00,0.0,0
2022-04-30 05:15:00,0.0,0
2022-04-30 05:30:00,0.0,0
2022-04-30 05:45:00,0.0,0
2022-04-30 06:00:00,0.0,0
2022-04-30 06:15:00,0.0,0
2022-04-30 06:30:00,0.0,0
2022-04-30 06:45:00,0.0,0
2022-04-30 07:00:00,0.0,0
2022-04-30 07:15:00,0.0,0
2022-04-30 07:30:00,0.0,0
2022-04-30 07:45:00,0.0,0
2022-04-30 08:00:00,8.78,1
2022-04-30 08:15:00,0.0,0
2022-04-30 08:30:00,0.0,0
2022-04-30 08:45:00,0.0,0
2022-04-30 09:00:00,0.0,0
2022-04-30 09:15:00,0.0,0
2022-04-30 09:30:00,0.0,0
2022-04-30 09:45:00,0.0,0
2022-04-30 10:00:00,311.74,3
2022-04-30 10:15:00,207.43,4
2022-04-30 10:30:00,430.13,4
2022-04-30 10:45:00,386.42999999999995,4
2022-04-30 11:00:00,438.92,6
2022-04-30 11:15:00,703.49,5
2022-04-30 11:30:00,629.6800000000001,6
2022-04-30 11:45:00,629.75,6
2022-04-30 12:00:00,1083.86,8
2022-04-30 12:15:00,967.22,8
2022-04-30 12:30:00,720.3299999999999,8
2022-04-30 12:45:00,665.2,8
2022-04-30 13:00:00,1156.69,9
2022-04-30 13:15:00,867.23,10
2022-04-30 13:30:00,1110.28,10
2022-04-30 13:45:00,706.24,9
2022-04-30 14:00:00,914.76,8
2022-04-30 14:15:00,680.75,8
2022-04-30 14:30:00,724.75,8
2022-04-30 14:45:00,889.53,8
2022-04-30 15:00:00,590.33,6
2022-04-30 15:15:00,613.77,6
2022-04-30 15:30:00,319.0,5
2022-04-30 15:45:00,470.03999999999996,6
2022-04-30 16:00:00,408.25,6
2022-04-30 16:15:00,503.09000000000003,6
2022-04-30 16:30:00,408.26,6
2022-04-30 16:45:00,731.81,6
2022-04-30 17:00:00,668.03,7
2022-04-30 17:15:00,645.67,8
2022-04-30 17:30:00,671.23,8
2022-04-30 17:45:00,789.51,7
2022-04-30 18:00:00,813.09,10
2022-04-30 18:15:00,1315.22,10
2022-04-30 18:30:00,715.73,10
2022-04-30 18:45:00,959.11,9
2022-04-30 19:00:00,1274.34,12
2022-04-30 19:15:00,1255.43,12
2022-04-30 19:30:00,1476.6100000000001,12
2022-04-30 19:45:00,1402.59,11
2022-04-30 20:00:00,1500.69,12
2022-04-30 20:15:00,1272.6399999999999,12
2022-04-30 20:30:00,1014.88,11
2022-04-30 20:45:00,1034.92,12
2022-04-30 21:00:00,474.06,8
2022-04-30 21:15:00,713.6,8
2022-04-30 21:30:00,546.54,7
2022-04-30 21:45:00,836.76,8
2022-04-30 22:00:00,272.82,4
2022-04-30 22:15:00,174.48,4
2022-04-30 22:30:00,388.68,4
2022-04-30 22:45:00,255.07,4
2022-04-30 23:00:00,522.77,4
2022-04-30 23:15:00,644.27,4
2022-04-30 23:30:00,338.93,4
2022-04-30 23:45:00,459.21000000000004,4
2022-05-01 00:00:00,106.65,1
2022-05-01 00:15:00,0.0,0
2022-05-01 00:30:00,0.0,0
2022-05-01 00:45:00,0.0,0
2022-05-01 01:00:00,0.0,0
2022-05-01 01:15:00,0.0,0
2022-05-01 01:30:00,0.0,0
2022-05-01 01:45:00,0.0,0
2022-05-01 02:00:00,0.0,0
2022-05-01 02:15:00,0.0,0
2022-05-01 02:30:00,0.0,0
2022-05-01 02:45:00,0.0,0
2022-05-01 03:00:00,0.0,0
2022-05-01 03:15:00,0.0,0
2022-05-01 03:30:00,0.0,0
2022-05-01 03:45:00,0.0,0
2022-05-01 04:00:00,0.0,0
2022-05-01 04:15:00,0.0,0
2022-05-01 04:30:00,0.0,0
2022-05-01 04:45:00,0.0,0
2022-05-01 05:00:00,0.0,0
2022-05-01 05:15:00,0.0,0
2022-05-01 05:30:00,0.0,0
2022-05-01 05:45:00,0.0,0
2022-05-01 06:00:00,0.0,0
2022-05-01 06:15:00,0.0,0
2022-05-01 06:30:00,0.0,0
2022-05-01 06:45:00,0.0,0
2022-05-01 07:00:00,0.0,0
2022-05-01 07:15:00,0.0,0
2022-05-01 07:30:00,0.0,0
2022-05-01 07:45:00,0.0,0
2022-05-01 08:00:00,0.0,0
2022-05-01 08:15:00,0.0,0
2022-05-01 08:30:00,0.0,0
2022-05-01 08:45:00,0.0,0
2022-05-01 09:00:00,0.0,0
2022-05-01 09:15:00,0.0,0
2022-05-01 09:30:00,0.0,0
2022-05-01 09:45:00,0.0,0
2022-05-01 10:00:00,182.87,3
2022-05-01 10:15:00,358.89,3
2022-05-01 10:30:00,325.21,3
2022-05-01 10:45:00,416.52,3
2022-05-01 11:00:00,506.65999999999997,4
2022-05-01 11:15:00,188.38,4
2022-05-01 11:30:00,564.62,5
2022-05-01 11:45:00,259.90999999999997,4
2022-05-01 12:00:00,667.0,6
2022-05-01 12:15:00,462.28999999999996,6
2022-05-01 12:30:00,738.69,6
2022-05-01 12:45:00,706.72,6
2022-05-01 13:00:00,459.20000000000005,8
2022-05-01 13:15:00,460.53999999999996,7
2022-05-01 13:30:00,961.5999999999999,8
2022-05-01 13:45:00,549.48,7
2022-05-01 14:00:00,540.51,6
2022-05-01 14:15:00,654.71,6
2022-05-01 14:30:00,715.41,6
2022-05-01 14:45:00,619.28,6
2022-05-01 15:00:00,445.28999999999996,5
2022-05-01 15:15:00,435.16999999999996,4
2022-05-01 15:30:00,509.0,5
2022-05-01 15:45:00,409.13,4
2022-05-01 16:00:00,518.0,5
2022-05-01 16:15:00,514.14,4
2022-05-01 16:30:00,444.02,5
2022-05-01 16:45:00,643.98,5
2022-05-01 17:00:00,255.03,5
2022-05-01 17:15:00,662.16,6
2022-05-01 17:30:00,431.27,6
2022-05-01 17:45:00,550.61,6
2022-05-01 18:00:00,704.03,8
2022-05-01 18:15:00,639.0,7
2022-05-01 18:30:00,682.59,8
2022-05-01 18:45:00,722.4,7
2022-05-01 19:00:00,956.99,9
2022-05-01 19:15:00,779.0,9
2022-05-01 19:30:00,667.6,9
2022-05-01 19:45:00,1096.16,9
2022-05-01 20:00:00,567.49,9
2022-05-01 20:15:00,937.49,9
2022-05-01 20:30:00,1052.53,9
2022-05-01 20:45:00,700.5799999999999,9
2022-05-01 21:00:00,763.39,6
2022-05-01 21:15:00,714.93,6
2022-05-01 21:30:00,759.55,6
2022-05-01 21:45:00,458.61,6
2022-05-01 22:00:00,485.15999999999997,3
2022-05-01 22:15:00,350.68,3
2022-05-01 22:30:00,340.83,3
2022-05-01 22:45:00,204.88,3
